Experiment,Time,TR_u_IPTG,TR_u_aTc,READOUT_RFP,READOUT_GFP,STD_RFP,STD_GFP
1,0,1,1e-06,1830.64287623266,3.57116986487865,91.5321438116328,0.178558493243932
1,4.98333333333333,1,1e-06,1710.62511372076,16.2912724044657,85.5312556860381,0.814563620223287
1,9.98333333333333,1,1e-06,1943.13955769057,41.1440945544767,97.1569778845287,2.05720472772384
1,14.9166666666667,1,1e-06,1933.48999431311,67.9880995872547,96.6744997156555,3.39940497936274
1,19.9833333333333,1,1e-06,2050.68022283419,93.6666474715915,102.53401114171,4.68333237357957
1,24.9333333333333,1,1e-06,2334.09302071028,117.936031466587,116.704651035514,5.89680157332936
1,29.9666666666667,1,1e-06,1980.18585509747,153.503803996026,99.0092927548734,7.67519019980128
1,34.9333333333333,1,1e-06,2403.221806265,179.998034539935,120.16109031325,8.99990172699676
1,39.9333333333333,1,1e-06,2263.98789629668,191.367190635931,113.199394814834,9.56835953179654
1,44.9333333333333,1,1e-06,2099.14370123675,212.594676979575,104.957185061837,10.6297338489787
1,49.9333333333333,1,1e-06,2343.94824771243,239.280743814076,117.197412385621,11.9640371907038
1,54.9333333333333,1,1e-06,2431.11238192952,251.751840139665,121.555619096476,12.5875920069833
1,59.9666666666667,1,1e-06,2193.55983270548,290.959344823416,109.677991635274,14.5479672411708
1,64.9333333333333,1,1e-06,2120.47168826014,292.957038555249,106.023584413007,14.6478519277625
1,69.9333333333333,1,1e-06,1978.13321863305,291.660577670387,98.9066609316527,14.5830288835194
1,74.9333333333333,1,1e-06,1947.97646628895,345.70127688381,97.3988233144477,17.2850638441905
1,79.9333333333333,1,1e-06,1939.20809233195,318.571694513871,96.9604046165977,15.9285847256935
1,84.9333333333333,1,1e-06,1988.63971379194,350.634595209275,99.431985689597,17.5317297604638
1,89.9333333333333,1,1e-06,1750.03547222187,385.519793065991,87.5017736110936,19.2759896532996
1,94.9333333333333,1,1e-06,1789.10822993266,399.789226571548,89.4554114966329,19.9894613285774
1,99.9333333333333,1,1e-06,1724.76920531713,378.731474025639,86.2384602658564,18.936573701282
1,104.933333333333,1,1e-06,1618.38260780423,418.98124175983,80.9191303902115,20.9490620879915
1,109.933333333333,1,1e-06,1474.67038583977,425.910867198424,73.7335192919885,21.2955433599212
1,114.933333333333,1,1e-06,1492.42876029857,430.119515289174,74.6214380149284,21.5059757644587
1,119.933333333333,1,1e-06,1200.85578486065,459.255412329058,60.0427892430324,22.9627706164529
1,124.933333333333,1,1e-06,1245.19570266936,488.547631225653,62.2597851334679,24.4273815612826
1,129.933333333333,1,1e-06,1163.26329188263,532.878177019528,58.1631645941317,26.6439088509764
1,134.933333333333,1,1e-06,1160.71979368282,487.771191161016,58.0359896841409,24.3885595580508
1,139.933333333333,1,1e-06,1073.70334727001,533.517431065021,53.6851673635006,26.675871553251
1,144.933333333333,1,1e-06,988.999457183816,528.655996562873,49.4499728591908,26.4327998281437
1,149.966666666667,1,1e-06,1106.01078108573,505.168835121356,55.3005390542865,25.2584417560678
1,155.216666666667,1,1e-06,952.233181834449,539.034746079088,47.6116590917224,26.9517373039544
1,160.2,1,1e-06,844.588247853066,586.787479820771,42.2294123926533,29.3393739910385
1,165.116666666667,1,1e-06,880.23335254312,608.651167539484,44.011667627156,30.4325583769742
1,169.95,1,1e-06,801.696414443445,650.362213912354,40.0848207221722,32.5181106956177
1,174.966666666667,1,1e-06,738.549230308655,663.973546483209,36.9274615154327,33.1986773241605
1,180.083333333333,1,1e-06,670.659573702027,629.434651549949,33.5329786851013,31.4717325774975
1,184.933333333333,1,1e-06,633.116943994284,650.778275503004,31.6558471997142,32.5389137751502
1,189.933333333333,1,1e-06,593.410964291903,671.417282444566,29.6705482145952,33.5708641222283
1,194.966666666667,1,1e-06,622.69863985535,690.649813598535,31.1349319927675,34.5324906799267
1,199.966666666667,1,1e-06,544.333564616095,718.090480648378,27.2166782308048,35.9045240324189
1,204.983333333333,1,1e-06,532.3563631388,736.825313032562,26.61781815694,36.8412656516281
1,209.933333333333,1,1e-06,538.084524082851,741.926780665107,26.9042262041426,37.0963390332554
1,214.933333333333,1,1e-06,508.940074311063,754.978014324612,25.4470037155532,37.7489007162306
1,219.966666666667,1,1e-06,459.257911896717,825.441090772209,22.9628955948359,41.2720545386105
1,224.933333333333,1,1e-06,449.850039619143,806.082826429145,22.4925019809571,40.3041413214573
1,229.933333333333,1,1e-06,465.164474357918,862.75185494366,23.2582237178959,43.137592747183
1,234.983333333333,1,1e-06,407.800849578638,841.996703362192,20.3900424789319,42.0998351681096
1,239.95,1,1e-06,403.07705929452,813.890832107926,20.153852964726,40.6945416053963
1,244.933333333333,1,1e-06,337.986279601086,909.064835573018,16.8993139800543,45.4532417786509
1,249.933333333333,1,1e-06,355.533042586397,824.706889932825,17.7766521293198,41.2353444966413
1,254.933333333333,1,1e-06,348.822302695124,1001.93074739432,17.4411151347562,50.0965373697159
1,259.95,1,1e-06,302.094988145807,881.410667423588,15.1047494072904,44.0705333711794
1,264.933333333333,1,1e-06,283.323879089314,963.796856837055,14.1661939544657,48.1898428418528
1,269.933333333333,1,1e-06,268.936539239586,955.642609518252,13.4468269619793,47.7821304759126
1,274.933333333333,1,1e-06,265.459453913544,999.338438742252,13.2729726956772,49.9669219371126
1,279.983333333333,1,1e-06,289.32460848315,982.26524168958,14.4662304241575,49.113262084479
1,284.933333333333,1,1e-06,277.249303225941,955.740141761362,13.862465161297,47.7870070880681
1,289.95,1,1e-06,248.630395569224,1000.01908345911,12.4315197784612,50.0009541729556
