Experiment,Time,TR_u_IPTG,TR_u_aTc,READOUT_RFP_o,READOUT_GFP_o,STD_RFP_o,STD_GFP_o
2,310.05,0.25,75,502.15118399572,748.693281702047,NaN,NaN
2,315.05,0.25,75,529.793431446235,730.289781842872,NaN,NaN
2,320.05,0.25,75,559.201988093604,712.100333345551,NaN,NaN
2,325.05,0.25,75,590.463319265974,694.120471829816,NaN,NaN
2,330.05,0.25,75,623.660638978209,676.348670910167,NaN,NaN
2,335.05,0.25,75,658.871608364989,658.786127538149,NaN,NaN
2,340.05,0.25,75,696.165681020503,641.436549474634,NaN,NaN
2,345.05,0.25,75,735.601227785958,624.305930299147,NaN,NaN
2,350.05,0.25,75,777.222442087117,607.402317285066,NaN,NaN
2,355.05,0.25,75,821.056114985662,590.735564082409,NaN,NaN
2,360.05,0.25,75,867.108476389203,574.317068557409,NaN,NaN
2,365.05,0.25,75,915.362203275416,558.159496461137,NaN,NaN
2,370.05,0.25,75,965.773795761081,542.276481627861,NaN,NaN
2,375.05,0.25,75,1018.27151758103,526.682328979661,NaN,NaN
2,380.05,0.25,75,1072.75406134013,511.391697621718,NaN,NaN
2,385.05,0.25,75,1129.09012900886,496.419288382028,NaN,NaN
2,390.05,0.25,75,1187.11905868877,481.779535943218,NaN,NaN
2,395.05,0.25,75,1246.65249950704,467.486313079555,NaN,NaN
2,400.05,0.25,75,1307.47716325843,453.552660451331,NaN,NaN
2,405.05,0.25,75,1369.35856039036,439.990539664682,NaN,NaN
2,410.05,0.25,75,1432.04554823244,426.810619015204,NaN,NaN
2,415.05,0.25,75,1495.2754885064,414.022104275775,NaN,NaN
2,420.05,0.25,75,1558.77972654234,401.632604903948,NaN,NaN
2,425.05,0.25,75,1622.28913362004,389.648045091981,NaN,NaN
2,430.05,0.25,75,1685.53947950545,378.072616041036,NaN,NaN
2,435.05,0.25,75,1748.27633972807,366.908767970715,NaN,NaN
2,440.05,0.25,75,1810.2594192923,356.157236602227,NaN,NaN
2,445.05,0.25,75,1871.26610037612,345.817102105701,NaN,NaN
2,450.05,0.25,75,1931.09420817868,335.885873157763,NaN,NaN
2,455.05,0.25,75,1989.56390862453,326.35959228711,NaN,NaN
2,460.05,0.25,75,2046.51883066277,317.232956145585,NaN,NaN
2,465.05,0.25,75,2101.82645189768,308.499446163781,NaN,NaN
2,470.05,0.25,75,2155.37784877659,300.151464808127,NaN,NaN
2,475.05,0.25,75,2207.08691185072,292.180474160001,NaN,NaN
2,480.05,0.25,75,2256.8891444279,284.577131474096,NaN,NaN
2,485.05,0.25,75,2304.74017802775,277.331423704997,NaN,NaN
2,490.05,0.25,75,2350.61403031746,270.432791330938,NaN,NaN
2,495.05,0.25,75,2394.50128409418,263.870248176926,NaN,NaN
2,500.05,0.25,75,2436.40719944673,257.632490125851,NaN,NaN
2,505.05,0.25,75,2476.34984664155,251.707995422102,NaN,NaN
2,510.05,0.25,75,2514.35829798821,246.085114946514,NaN,NaN
2,515.05,0.25,75,2550.47091119173,240.752153714216,NaN,NaN
2,520.05,0.25,75,2584.73373863696,235.697440409639,NaN,NaN
2,525.05,0.25,75,2617.19905702182,230.909390662772,NaN,NaN
2,530.05,0.25,75,2647.92404337103,226.376561717352,NaN,NaN
2,535.05,0.25,75,2676.96959030795,222.087697639746,NaN,NaN
2,540.05,0.25,75,2704.39925809536,218.031768388309,NaN,NaN
2,545.05,0.25,75,2730.27835895387,214.198001821585,NaN,NaN
2,550.05,0.25,75,2754.67316617999,210.575909602968,NaN,NaN
2,555.05,0.25,75,2777.65023895867,207.155307624938,NaN,NaN
2,560.05,0.25,75,2799.27584597095,203.926332684497,NaN,NaN
2,565.05,0.25,75,2819.61549270811,200.879453224585,NaN,NaN
2,570.05,0.25,75,2838.73352669285,198.005477570553,NaN,NaN
2,575.05,0.25,75,2856.69281840932,195.295558709841,NaN,NaN
2,580.05,0.25,75,2873.55450463183,192.741196643298,NaN,NaN
2,585.05,0.25,75,2889.37781151416,190.33423537422,NaN,NaN
2,590.05,0.25,75,2904.21989481296,188.066862144226,NaN,NaN
2,595.05,0.25,75,2918.1357185944,185.931605540524,NaN,NaN
2,600.05,0.25,75,2931.17800536563,183.921327334762,NaN,NaN
2,605.05,0.25,75,2943.39722094268,182.029212578006,NaN,NaN
2,610.05,0.25,75,2954.84153300989,180.248765770246,NaN,NaN
2,615.05,0.25,75,2965.55682298364,178.57380190346,NaN,NaN
2,620.05,0.25,75,2975.58673673312,176.998434041938,NaN,NaN
2,625.05,0.25,75,2984.97270109428,175.517066929247,NaN,NaN
2,630.05,0.25,75,2993.75398552255,174.124385744644,NaN,NaN
2,635.05,0.25,75,3001.96776500321,172.815345659053,NaN,NaN
2,640.05,0.25,75,3009.6491868731,171.585161655804,NaN,NaN
2,645.05,0.25,75,3016.83144527213,170.429297952408,NaN,NaN
2,650.05,0.25,75,3023.54585874631,169.343457499056,NaN,NaN
2,655.05,0.25,75,3029.82193961618,168.323572976696,NaN,NaN
2,660.05,0.25,75,3035.68748445987,167.365795242008,NaN,NaN
2,665.05,0.25,75,3041.16865062462,166.466483856378,NaN,NaN
2,670.05,0.25,75,3046.29003813417,165.622197023694,NaN,NaN
2,675.05,0.25,75,3051.07474654139,164.829685157304,NaN,NaN
2,680.05,0.25,75,3055.54448540964,164.085876957069,NaN,NaN
2,685.05,0.25,75,3059.71962646312,163.387873661581,NaN,NaN
2,690.05,0.25,75,3063.61928372243,162.732939375237,NaN,NaN
2,695.05,0.25,75,3067.2613787716,162.118493434909,NaN,NaN
2,700.05,0.25,75,3070.66270796604,161.542102455032,NaN,NaN
2,705.05,0.25,75,3073.83900834994,161.001472479389,NaN,NaN
2,710.066666666667,0.25,75,3076.81456973722,160.492805467937,NaN,NaN
2,715.05,0.25,75,3079.57453979177,160.018973434595,NaN,NaN
2,720.05,0.25,20,3082.16048687183,159.573149530614,NaN,NaN
2,725.05,0.25,20,3084.43112727032,159.155313296946,NaN,NaN
2,730.05,0.25,20,3086.30130220723,158.764413792324,NaN,NaN
2,735.05,0.25,20,3087.85753993305,158.39938815112,NaN,NaN
2,740.05,0.25,20,3089.18163104618,158.059000872719,NaN,NaN
2,745.05,0.25,20,3090.33986974584,157.741890468242,NaN,NaN
2,750.083333333333,0.25,20,3091.38611966972,157.444735373793,NaN,NaN
2,755.05,0.25,20,3092.33135675953,157.171804425238,NaN,NaN
2,760.333333333333,0.25,20,3093.26280310272,156.902064484909,NaN,NaN
2,765.15,0.25,20,3094.05683022467,156.673359000903,NaN,NaN
2,770.05,0.25,20,3094.81759811016,156.456354725105,NaN,NaN
2,775.05,0.25,20,3095.54974173951,156.250071347501,NaN,NaN
2,780.05,0.25,20,3096.24074284526,156.058013572501,NaN,NaN
2,785.05,0.25,20,3096.89329008659,155.879173548974,NaN,NaN
2,790.05,0.25,20,3097.50961614618,155.712615869794,NaN,NaN
2,795.05,0.25,20,3098.09168181085,155.557472889616,NaN,NaN
2,800.05,0.25,20,3098.6412753015,155.41294004812,NaN,NaN
