Experiment,Time,TR_u_IPTG,TR_u_aTc,READOUT_RFP,READOUT_GFP,STD_RFP,STD_GFP
1,0,1,1e-06,1628.03620551279,3.57841532015327,81.4018102756396,0.178920766007664
1,4.98333333333333,1,1e-06,1710.67757652416,15.881145156045,85.5338788262081,0.794057257802249
1,9.98333333333333,1,1e-06,1851.30264438627,39.770791645613,92.5651322193136,1.98853958228065
1,14.9166666666667,1,1e-06,2095.71747389045,69.4424816313134,104.785873694522,3.47212408156567
1,19.9833333333333,1,1e-06,2286.7669474693,100.919112901313,114.338347373465,5.04595564506565
1,24.9333333333333,1,1e-06,2313.20071333338,125.518269857699,115.660035666669,6.27591349288495
1,29.9666666666667,1,1e-06,2130.91949097893,148.354872589821,106.545974548947,7.41774362949107
1,34.9333333333333,1,1e-06,2187.9658444584,171.046252944766,109.39829222292,8.55231264723832
1,39.9333333333333,1,1e-06,2256.34061469377,201.990086933209,112.817030734688,10.0995043466605
1,44.9333333333333,1,1e-06,2221.38083352884,221.243944755327,111.069041676442,11.0621972377663
1,49.9333333333333,1,1e-06,2388.65636216217,241.061114431861,119.432818108109,12.053055721593
1,54.9333333333333,1,1e-06,2153.99032265487,245.162369518418,107.699516132744,12.2581184759209
1,59.9666666666667,1,1e-06,2224.12978467941,287.523385146795,111.206489233971,14.3761692573397
1,64.9333333333333,1,1e-06,2105.77707437414,322.202038572138,105.288853718707,16.1101019286069
1,69.9333333333333,1,1e-06,2131.50744925799,328.557871424557,106.575372462899,16.4278935712279
1,74.9333333333333,1,1e-06,1961.36211637725,322.779223918808,98.0681058188624,16.1389611959404
1,79.9333333333333,1,1e-06,1979.78981901653,317.760697903209,98.9894909508267,15.8880348951605
1,84.9333333333333,1,1e-06,1771.06946895155,345.172772577387,88.5534734475777,17.2586386288694
1,89.9333333333333,1,1e-06,1705.44465568091,369.966011455752,85.2722327840453,18.4983005727876
1,94.9333333333333,1,1e-06,1661.31518360531,403.809345588054,83.0657591802653,20.1904672794027
