Experiment,Time,TR_u_IPTG,TR_u_aTc,READOUT_RFP,READOUT_GFP,STD_RFP,STD_GFP
4,195.05,0.5,1e-06,437.083727670037,873.276601684961,21.8541863835018,43.663830084248
4,200.05,0.5,1e-06,455.000018224895,1052.02711313065,22.7500009112448,52.6013556565327
4,205.05,0.5,1e-06,497.404230830295,894.555753630047,24.8702115415147,44.7277876815023
4,210.033333333333,0.5,1e-06,497.133913569073,773.224551741601,24.8566956784536,38.66122758708
4,215.033333333333,0.5,1e-06,546.981852037334,770.499828982076,27.3490926018667,38.5249914491038
4,220.05,0.5,1e-06,475.858082587874,820.978027208696,23.7929041293937,41.0489013604348
4,225.05,0.5,1e-06,448.637810072088,659.303191602867,22.4318905036044,32.9651595801433
4,230.033333333333,0.5,1e-06,504.240545542073,772.020344649615,25.2120272771037,38.6010172324808
4,235.033333333333,0.5,1e-06,436.551737516585,639.650390405843,21.8275868758292,31.9825195202922
4,240.05,0.5,1e-06,439.870159975782,668.293508414848,21.9935079987891,33.4146754207424
4,245.033333333333,0.5,1e-06,401.299870230578,699.729771770199,20.0649935115289,34.9864885885099
4,250.05,0.5,1e-06,401.171989816521,705.234655633713,20.058599490826,35.2617327816857
4,255.05,0.5,1e-06,386.53579114168,1022.49789081297,19.326789557084,51.1248945406484
4,260.033333333333,0.5,1e-06,354.334148399655,819.188229066002,17.7167074199828,40.9594114533001
4,265.033333333333,0.5,1e-06,294.884786704913,671.589169919836,14.7442393352457,33.5794584959918
4,270.033333333333,1e-06,50,302.849085003055,912.325180781261,15.1424542501528,45.6162590390631
4,275.033333333333,1e-06,50,286.520460686553,946.61384816365,14.3260230343276,47.3306924081825
4,280.033333333333,1e-06,50,249.188385636741,809.405054319887,12.459419281837,40.4702527159944
4,285.033333333333,1e-06,50,229.145940570506,917.229274337765,11.4572970285253,45.8614637168883
4,290.033333333333,1e-06,50,230.113979413526,800.841175245385,11.5056989706763,40.0420587622693
4,295.05,1e-06,50,191.127150601447,792.34846596922,9.55635753007235,39.617423298461
4,300.033333333333,0.5,1e-06,223.937978690656,845.178136711218,11.1968989345328,42.2589068355609
4,305.033333333333,0.5,1e-06,194.123197279641,695.14152815491,9.70615986398204,34.7570764077455
4,310.033333333333,0.5,1e-06,240.074118862052,783.478088775149,12.0037059431026,39.1739044387575
4,315.05,0.5,1e-06,258.295528008907,860.537550533244,12.9147764004454,43.0268775266622
4,320.033333333333,0.5,1e-06,349.041664152448,570.403621802284,17.4520832076224,28.5201810901142
4,325.033333333333,0.5,1e-06,427.504471837942,694.329710050596,21.3752235918971,34.7164855025298
4,330.05,0.5,1e-06,446.430550641981,525.00403127535,22.321527532099,26.2502015637675
4,335.033333333333,0.5,1e-06,640.997275250541,556.767695020417,32.0498637625271,27.8383847510209
4,340.033333333333,0.5,1e-06,649.537519750018,557.100359597092,32.4768759875009,27.8550179798546
4,345.033333333333,0.5,1e-06,697.973019854926,520.092820616492,34.8986509927463,26.0046410308246
4,350.033333333333,0.5,1e-06,701.608608429703,536.214564652178,35.0804304214852,26.8107282326089
4,355.05,0.5,1e-06,861.040514503596,586.654829418554,43.0520257251798,29.3327414709277
4,360.033333333333,0.5,1e-06,831.231306847507,640.167299177736,41.5615653423753,32.0083649588868
4,365.05,0.5,1e-06,900.977387244309,504.260277028617,45.0488693622155,25.2130138514309
4,370.033333333333,0.5,1e-06,954.941001674955,607.147899261764,47.7470500837477,30.3573949630882
4,375.033333333333,0.5,1e-06,837.458903065509,451.156672685477,41.8729451532755,22.5578336342738
4,380.033333333333,0.5,1e-06,908.774503882107,537.719559856018,45.4387251941053,26.8859779928009
4,385.033333333333,0.5,1e-06,816.636374032026,545.107742313255,40.8318187016013,27.2553871156627
4,390.033333333333,0.5,1e-06,758.779985951005,478.856350150777,37.9389992975503,23.9428175075388
4,395.05,0.5,1e-06,866.288844628429,616.13921374637,43.3144422314215,30.8069606873185
4,400.05,0.5,1e-06,638.563705401971,429.070557401018,31.9281852700986,21.4535278700509
4,405.05,0.5,1e-06,676.900876581724,535.427943358863,33.8450438290862,26.7713971679432
4,410.05,0.5,1e-06,543.399154048352,497.576059481565,27.1699577024176,24.8788029740783
4,415.033333333333,0.5,1e-06,588.794696759695,523.69860908825,29.4397348379848,26.1849304544125
4,420.033333333333,1e-06,50,466.478462155775,666.284586945768,23.3239231077888,33.3142293472884
4,425.033333333333,1e-06,50,439.273730319538,681.605159227898,21.9636865159769,34.0802579613949
4,430.033333333333,1e-06,50,445.73399320727,624.92633333997,22.2866996603635,31.2463166669985
4,435.05,1e-06,50,424.869708080061,727.709731583539,21.243485404003,36.385486579177
4,440.033333333333,1e-06,50,345.520856835535,606.402230380033,17.2760428417768,30.3201115190016
4,445.05,1e-06,50,354.543925826208,615.726598188027,17.7271962913104,30.7863299094013
4,450.033333333333,0.5,1e-06,330.58284634065,708.101331642553,16.5291423170325,35.4050665821277
4,455.05,0.5,1e-06,316.191729266884,517.03635948274,15.8095864633442,25.851817974137
4,460.033333333333,0.5,1e-06,368.911469789301,606.821416702274,18.445573489465,30.3410708351137
4,465.05,0.5,1e-06,390.860953800146,449.989541258457,19.5430476900073,22.4994770629229
4,470.033333333333,0.5,1e-06,458.035081902271,620.738494756386,22.9017540951135,31.0369247378193
4,475.05,0.5,1e-06,531.262452070312,504.23356969542,26.5631226035156,25.211678484771
4,480.05,0.5,1e-06,588.246054157037,481.024246410793,29.4123027078519,24.0512123205397
4,485.05,0.5,1e-06,577.012675440141,574.570868959941,28.8506337720071,28.728543447997
4,490.033333333333,0.5,1e-06,825.976584481068,460.531264424851,41.2988292240534,23.0265632212426
4,495.05,0.5,1e-06,918.364328570867,402.879323473512,45.9182164285434,20.1439661736756
4,500.033333333333,0.5,1e-06,1144.84991763062,484.092181622057,57.242495881531,24.2046090811028
4,505.033333333333,0.5,1e-06,1031.84574178131,471.701706707833,51.5922870890656,23.5850853353917
4,510.033333333333,0.5,1e-06,1175.93201312601,390.461318910652,58.7966006563004,19.5230659455326
4,515.033333333333,0.5,1e-06,937.995966070044,412.314720252964,46.8997983035022,20.6157360126482
4,520.033333333333,0.5,1e-06,1086.23700327589,492.936582724943,54.3118501637943,24.6468291362472
4,525.033333333333,0.5,1e-06,1114.27932663862,405.533444520509,55.713966331931,20.2766722260255
4,530.033333333333,0.5,1e-06,1026.2760927152,406.942498005216,51.3138046357599,20.3471249002608
4,535.033333333333,0.5,1e-06,1072.78587197956,401.074509497621,53.6392935989778,20.053725474881
4,540.033333333333,0.5,1e-06,1001.55933714474,468.287984535896,50.0779668572368,23.4143992267948
4,545.05,0.5,1e-06,907.619240843777,493.29654885829,45.3809620421888,24.6648274429145
4,550.033333333333,0.5,1e-06,931.449646401298,450.375945997134,46.5724823200649,22.5187972998567
4,555.033333333333,0.5,1e-06,906.809621315266,549.512821800854,45.3404810657633,27.4756410900427
4,560.05,0.5,1e-06,742.45795189955,407.515514031383,37.1228975949775,20.3757757015691
4,565.033333333333,0.5,1e-06,700.981852190484,442.915877099883,35.0490926095242,22.1457938549942
4,570.033333333333,1e-06,50,629.193680453774,551.933193660187,31.4596840226887,27.5966596830093
4,575.033333333333,1e-06,50,503.945199475817,442.343293468289,25.1972599737909,22.1171646734145
4,580.033333333333,1e-06,50,596.682648010908,756.78051197151,29.8341324005454,37.8390255985755
4,585.033333333333,1e-06,50,478.323477442736,704.24076209671,23.9161738721368,35.2120381048355
4,590.033333333333,1e-06,50,444.357048057058,594.219725564729,22.2178524028529,29.7109862782365
4,595.05,1e-06,50,487.852389426702,665.475589309899,24.3926194713351,33.273779465495
4,600.033333333333,0.5,1e-06,408.906352984059,726.234510345053,20.4453176492029,36.3117255172526
4,605.05,0.5,1e-06,451.970996381056,539.257007268007,22.5985498190528,26.9628503634003
4,610.033333333333,0.5,1e-06,369.502234259842,481.321539579929,18.4751117129921,24.0660769789964
4,615.033333333333,0.5,1e-06,525.343311846335,514.729235743869,26.2671655923168,25.7364617871935
4,620.033333333333,0.5,1e-06,577.05036100097,448.050761642364,28.8525180500485,22.4025380821182
4,625.033333333333,0.5,1e-06,722.822748089577,507.75255814737,36.1411374044788,25.3876279073685
4,630.033333333333,0.5,1e-06,754.147759997019,449.872770577157,37.7073879998509,22.4936385288579
4,635.033333333333,0.5,1e-06,900.739259691484,547.759927794701,45.0369629845742,27.387996389735
4,640.033333333333,0.5,1e-06,1070.2439223548,512.69759303758,53.51219611774,25.634879651879
4,645.033333333333,0.5,1e-06,1159.34260791614,440.13463837877,57.967130395807,22.0067319189385
4,650.033333333333,0.5,1e-06,1358.87631519165,495.707000554915,67.9438157595825,24.7853500277457
4,655.05,0.5,1e-06,1295.20900820325,499.013696085323,64.7604504101623,24.9506848042662
4,660.05,0.5,1e-06,1125.6946579616,372.324512330903,56.28473289808,18.6162256165451
4,665.033333333333,0.5,1e-06,1329.58338548104,403.835792213733,66.4791692740519,20.1917896106866
4,670.05,0.5,1e-06,1319.7095939524,413.541205058659,65.9854796976199,20.677060252933
4,675.033333333333,0.5,1e-06,1227.34242081742,452.413790579108,61.3671210408712,22.6206895289554
4,680.05,0.5,1e-06,1102.4629107557,447.679702163351,55.123145537785,22.3839851081676
4,685.033333333333,0.5,1e-06,1203.93080706677,393.527630625788,60.1965403533384,19.6763815312894
4,690.033333333333,0.5,1e-06,1301.10821835569,469.690797499973,65.0554109177843,23.4845398749987
4,695.033333333333,0.5,1e-06,993.029985108678,478.723464271803,49.6514992554339,23.9361732135902
4,700.05,0.5,1e-06,1075.54863096323,399.808983392883,53.7774315481615,19.9904491696442
4,705.033333333333,0.5,1e-06,716.873986897475,493.525092668742,35.8436993448737,24.6762546334371
4,710.05,0.5,1e-06,940.44076587442,435.198424133641,47.022038293721,21.7599212066821
4,715.033333333333,0.5,1e-06,967.111202388738,498.420380588904,48.3555601194369,24.9210190294452
4,720.05,1e-06,50,842.703824522337,539.834369497754,42.1351912261168,26.9917184748877
4,725.033333333333,1e-06,50,733.645514506149,504.507755739438,36.6822757253074,25.2253877869719
4,730.05,1e-06,50,677.67982662356,566.183603516129,33.883991331178,28.3091801758064
4,735.033333333333,1e-06,50,628.813208760814,662.438531869828,31.4406604380407,33.1219265934914
4,740.033333333333,1e-06,50,588.561603464057,549.414216541364,29.4280801732029,27.4707108270682
4,745.033333333333,1e-06,50,545.692795346679,630.332785463374,27.2846397673339,31.5166392731687
4,750.033333333333,0.5,1e-06,496.803086337506,676.857438028975,24.8401543168753,33.8428719014488
